target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
genemark-YALI0E-processed-gene-0.48-mRNA-1	1116	873.319	252	14.0974	252	0.2885543541363465	14.097427505230314
genemark-YALI0E-processed-gene-0.49-mRNA-1	1437	1135.18	490	21.0884	490	0.431649606229849	21.088397885034784
genemark-YALI0E-processed-gene-0.50-mRNA-1	2379	2134.19	2456	56.2223	2456	1.1507878867392312	56.222159099833966
genemark-YALI0E-processed-gene-0.51-mRNA-1	4782	4474.87	3623	39.5549	3623	0.8096324585965626	39.554887068358894
augustus_masked-YALI0E-processed-gene-0.85-mRNA-1	222	57.0373	959	821.433	959	16.813558846579344	821.4325084575805
genemark-YALI0E-processed-gene-0.35-mRNA-1	1293	1055.7	562	26.008	562	0.532348204982476	26.008064406936086
genemark-YALI0E-processed-gene-0.53-mRNA-1	297	102.457	358	170.708	358	3.4941487648476923	170.70790372359087
genemark-YALI0E-processed-gene-0.36-mRNA-1	516	292.852	3179	530.341	3179	10.855312581098985	530.3402286778438
genemark-YALI0E-processed-gene-0.37-mRNA-1	1566	1381.12	789	27.9099	789	0.5712754865616312	27.90987085057936
genemark-YALI0E-processed-gene-0.38-mRNA-1	1770	1467.36	328	10.9207	328	0.22353069458074368	10.920673061674949
augustus_masked-YALI0E-processed-gene-0.87-mRNA-1	1413	1244.89	865	33.9466	865	0.6948405079966904	33.946684736395405
genemark-YALI0E-processed-gene-0.39-mRNA-1	639	390.025	849	106.348	849	2.176783539516698	106.34754840128035
genemark-YALI0E-processed-gene-0.55-mRNA-1	594	369.282	3987	527.473	3987	10.796626968008189	527.4731217903956
genemark-YALI0E-processed-gene-0.40-mRNA-1	1380	1108.69	1448	63.8075	1448	1.3060458739593575	63.80734431041474
augustus_masked-YALI0E-processed-gene-0.89-mRNA-1	2559	2336.91	2178	45.5333	2178	0.9319999486501406	45.533195124705834
augustus_masked-YALI0E-processed-gene-0.73-mRNA-1	2883	2398.76	1254	25.5402	1254	0.5227700978839066	25.540122514797414
augustus_masked-YALI0E-processed-gene-0.74-mRNA-1	1512	1184.76	396	16.3297	396	0.3342449103615922	16.32965618182375
genemark-YALI0E-processed-gene-0.42-mRNA-1	417	202.268	15243	3681.75	15243	75.36041291751538	3681.760273722642
augustus_masked-YALI0E-processed-gene-0.90-mRNA-1	363	154.401	400	126.567	400	2.590656796264273	126.5674762925628
genemark-YALI0E-processed-gene-0.43-mRNA-1	336	132.188	1469	542.928	1469	11.11296032922807	542.9277027501267
genemark-YALI0E-processed-gene-0.58-mRNA-1	1377	1206.87	9636	390.075	9636	7.984289940092968	390.0753774729558
genemark-YALI0E-processed-gene-0.44-mRNA-1	1536	1254.12	459	17.8807	459	0.3659936848148503	17.880754059290634
augustus_masked-YALI0E-processed-gene-0.92-mRNA-1	771	510.869	91	8.7025	91	0.1781278566520967	8.702500966692865
augustus_masked-YALI0E-processed-gene-0.93-mRNA-1	837	579.35	417	35.1647	417	0.7197721584534392	35.16472955138954
genemark-YALI0E-processed-gene-0.61-mRNA-1	1332	1127.57	9718	421.062	9718	8.618533660881365	421.0615842180361
genemark-YALI0E-processed-gene-0.45-mRNA-1	1365	1093.86	353	15.7661	353	0.3227104016967437	15.766133582423576
genemark-YALI0E-processed-gene-0.62-mRNA-1	951	680.058	256	18.391	256	0.37643848024727306	18.39103832395283
genemark-YALI0E-processed-gene-0.46-mRNA-1	315	115.861	506	213.367	506	4.367302198323854	213.366131031285
augustus_masked-YALI0E-processed-gene-0.96-mRNA-1	1776	1436.43	714	24.2842	714	0.4970656419038867	24.28432200600145
genemark-YALI0E-processed-gene-0.64-mRNA-1	1059	838.237	0	0	0	0	0
genemark-YALI0E-processed-gene-0.65-mRNA-1	1449	1194.13	1661	67.9564	1661	1.390970832321439	67.95638391675678
augustus_masked-YALI0E-processed-gene-0.80-mRNA-1	1062	740.15	175	11.5513	175	0.23643855975140174	11.551291490689044
genemark-YALI0E-processed-gene-1.1-mRNA-1	2175	1874.18	1171	30.5252	1171	0.6248065820785623	30.525151914641597
genemark-YALI0E-processed-gene-1.2-mRNA-1	180	39.6031	1488	1835.63	1488	37.57281626943345	1835.633550257897
augustus_masked-YALI0E-processed-gene-1.36-mRNA-1	3135	2727.05	1122	20.1008	1122	0.4114336004107002	20.100737597135957
augustus_masked-YALI0E-processed-gene-1.38-mRNA-1	1206	883.563	34	1.87998	34	0.03848056109185197	1.87998175240371
genemark-YALI0E-processed-gene-1.4-mRNA-1	582	358.679	409	55.7095	409	1.140295361590726	55.70954298260163
genemark-YALI0E-processed-gene-1.21-mRNA-1	2055	1689.8	957	27.6687	957	0.5663392117410344	27.66870735596657
augustus_masked-YALI0E-processed-gene-1.40-mRNA-1	621	410.802	880	104.656	880	2.1421512066640376	104.65557323359081
genemark-YALI0E-processed-gene-1.6-mRNA-1	1692	1353.73	5777	208.489	5777	4.267468402118591	208.48871475112512
genemark-YALI0E-processed-gene-1.22-mRNA-1	2811	2657.44	4494	82.6195	4494	1.6911012101872478	82.61936225490854
genemark-YALI0E-processed-gene-1.23-mRNA-1	1440	1199.57	1415	57.6292	1415	1.1795893528514385	57.62926516058444
augustus_masked-YALI0E-processed-gene-1.42-mRNA-1	1527	1314.61	1144	42.5149	1144	0.870220065266505	42.514916541147
genemark-YALI0E-processed-gene-1.24-mRNA-1	774	566.111	370	31.931	370	0.6535820713605636	31.93098886794178
genemark-YALI0E-processed-gene-1.8-mRNA-1	1698	1402.32	783	27.2789	783	0.5583604312852987	27.278901146347796
augustus_masked-YALI0E-processed-gene-1.60-mRNA-1	753	513.953	87	8.27005	87	0.1692761789502153	8.270049045891234
genemark-YALI0E-processed-gene-1.9-mRNA-1	1740	1454.68	630	21.1585	630	0.433084939643083	21.15852161891315
augustus_masked-YALI0E-processed-gene-1.45-mRNA-1	1035	854.034	46891	2682.42	46891	54.905308219579084	2682.418723482869
augustus_masked-YALI0E-processed-gene-1.61-mRNA-1	1533	1184.37	521	21.4913	521	0.43989631618497604	21.491293887408503
genemark-YALI0E-processed-gene-1.27-mRNA-1	1161	923.677	532	28.1387	532	0.5759589120439288	28.138681299170408
augustus_masked-YALI0E-processed-gene-1.46-mRNA-1	4017	3595.24	2446	33.2385	2446	0.6803440104137694	33.23845309537012
genemark-YALI0E-processed-gene-1.12-mRNA-1	387	175.203	39676	11063.6	39676	226.45730952095568	11063.653894796837
snap_masked-YALI0E-processed-gene-1.98-mRNA-1	534	288.965	415	70.1641	415	1.4361600885920442	70.16412140246152
genemark-YALI0E-processed-gene-1.29-mRNA-1	1140	876.276	92	5.12931	92	0.10498975208724193	5.129312372609815
augustus_masked-YALI0E-processed-gene-1.64-mRNA-1	1566	1283.3	165	6.28158	165	0.12857476817579677	6.281566877703807
genemark-YALI0E-processed-gene-1.13-mRNA-1	2028	1631.57	439	13.1453	439	0.2690659916522123	13.145316496065243
genemark-YALI0E-processed-gene-1.31-mRNA-1	2118	1838.77	1275	33.8762	1275	0.6933983043012448	33.87622535239071
augustus_masked-YALI0E-processed-gene-1.49-mRNA-1	252	73.2309	7649	5102.97	7649	104.45044373345131	5102.96426761142
augustus_masked-YALI0E-processed-gene-1.66-mRNA-1	2250	1874.86	670	17.459	670	0.35736001621454405	17.458953052124098
genemark-YALI0E-processed-gene-1.15-mRNA-1	774	545.955	600	53.6916	600	1.0989916751380608	53.69163641796849
genemark-YALI0E-processed-gene-1.16-mRNA-1	621	402.962	4517	547.644	4517	11.209493699157738	547.6438755089548
augustus_masked-YALI0E-processed-gene-1.67-mRNA-1	435	220.582	897	198.671	897	4.066514946822497	198.67106089370446
augustus_masked-YALI0E-processed-gene-1.52-mRNA-1	618	353.067	45	6.22684	45	0.1274545624484871	6.226838821081831
genemark-YALI0E-processed-gene-1.18-mRNA-1	1032	781.684	2211	138.188	2211	2.8285087068431745	138.1878175499406
augustus_masked-YALI0E-processed-gene-1.54-mRNA-1	1680	1319.3	705	26.107	705	0.5343742893958918	26.10704949493829
genemark-YALI0E-processed-gene-1.20-mRNA-1	1497	1227.56	460	18.3075	460	0.37472710091563755	18.30742826672846
genemark-YALI0E-processed-gene-1.34-mRNA-1	1170	874.125	286	15.9847	286	0.32718432718432716	15.984708832877807
genemark-YALI0E-processed-gene-2.47-mRNA-1	1965	1644.31	1300	38.6254	1300	0.7906051778557571	38.62530237479914
genemark-YALI0E-processed-gene-2.48-mRNA-1	696	449.906	546	59.2902	546	1.2135868381395225	59.29022462052186
genemark-YALI0E-processed-gene-2.52-mRNA-1	834	540.588	147	13.2851	147	0.271926124886235	13.285049341347085
snap_masked-YALI0E-processed-gene-2.6-mRNA-1	1056	747.52	132	8.62707	132	0.17658390410958905	8.627070605904642
genemark-YALI0E-processed-gene-2.53-mRNA-1	234	63.2529	215	166.062	215	3.3990536402283533	166.06199696042862
augustus_masked-YALI0E-processed-gene-2.93-mRNA-1	270	84.2698	789	457.422	789	9.362784769870107	457.42224176575894
genemark-YALI0E-processed-gene-2.51-mRNA-1	1815	1571.74	817	25.3953	817	0.5198060747960859	25.39531409307234
genemark-YALI0E-processed-gene-2.54-mRNA-1	1002	722.908	379	25.6135	379	0.5242714148965013	25.613469901326265
genemark-YALI0E-processed-gene-2.55-mRNA-1	942	678.642	418	30.0918	418	0.615935942661963	30.09177361239821
genemark-YALI0E-processed-gene-2.72-mRNA-1	507	250.262	323	63.0551	323	1.2906474015232037	63.05504636117849
genemark-YALI0E-processed-gene-2.56-mRNA-1	1719	1390.83	1810	63.5793	1810	1.3013811896493461	63.579449468585054
genemark-YALI0E-processed-gene-2.73-mRNA-1	1239	947.872	665	34.2755	665	0.7015715202052598	34.27553077627284
genemark-YALI0E-processed-gene-2.57-mRNA-1	336	132.188	740	273.497	740	5.59808757224559	273.49659634791954
genemark-YALI0E-processed-gene-2.74-mRNA-1	732	436.182	252	28.2257	252	0.5777404844766634	28.225720665777665
augustus_masked-YALI0E-processed-gene-2.101-mRNA-1	939	642.902	264	20.0619	264	0.41063801325863036	20.06186889860612
genemark-YALI0E-processed-gene-2.75-mRNA-1	567	326.333	204	30.5408	204	0.6251283198450662	30.54087052977932
augustus_masked-YALI0E-processed-gene-2.102-mRNA-1	378	167.325	310	90.5137	310	1.8526819064694457	90.5134457072296
augustus_masked-YALI0E-processed-gene-2.103-mRNA-1	3372	3117.55	5194	81.3955	5194	1.6660518676524834	81.39556755080692
genemark-YALI0E-processed-gene-2.61-mRNA-1	3684	3314.65	4657	68.6405	4657	1.4049748842260872	68.64055694577293
augustus_masked-YALI0E-processed-gene-2.105-mRNA-1	2178	1761.06	780	21.6388	780	0.4429150625191646	21.63877583315934
genemark-YALI0E-processed-gene-2.76-mRNA-1	1647	1439.64	5719	194.079	5719	3.9725209080047788	194.07894807626812
genemark-YALI0E-processed-gene-2.63-mRNA-1	1524	1180.79	660	27.3076	660	0.5589478230676073	27.307598384665503
genemark-YALI0E-processed-gene-2.64-mRNA-1	1029	796.17	2223	136.41	2223	2.7921172613888996	136.40990029882968
genemark-YALI0E-processed-gene-2.77-mRNA-1	1545	1246.15	226	8.86031	226	0.1813585844400754	8.860339343162632
snap_masked-YALI0E-processed-gene-2.22-mRNA-1	414	199.574	162	39.6574	162	0.8117289827332217	39.65731351455819
genemark-YALI0E-processed-gene-2.79-mRNA-1	1353	1064.78	345	15.8296	345	0.3240105937376735	15.829654935600677
genemark-YALI0E-processed-gene-2.80-mRNA-1	1785	1477.91	1442	47.6684	1442	0.975702174016009	47.668283176856505
genemark-YALI0E-processed-gene-2.81-mRNA-1	732	514.05	146	13.8758	146	0.2840190642933567	13.875854276962393
genemark-YALI0E-processed-gene-2.66-mRNA-1	948	728.213	1174	78.7629	1174	1.6121656713077082	78.76293790715883
genemark-YALI0E-processed-gene-2.67-mRNA-1	504	278.697	4361	764.481	4361	15.647818239880587	764.4798288072377
genemark-YALI0E-processed-gene-2.82-mRNA-1	3084	2710.37	2755	49.6598	2755	1.0164663865081152	49.659833545712594
genemark-YALI0E-processed-gene-2.83-mRNA-1	378	167.325	251	73.2869	251	1.5000747049155836	73.28669313714397
genemark-YALI0E-processed-gene-2.68-mRNA-1	1020	760.055	444	28.5397	444	0.5841682509818369	28.53975152695959
augustus_masked-YALI0E-processed-gene-2.124-mRNA-1	1704	1272.66	322	12.3611	322	0.25301337356403125	12.361060024023411
genemark-YALI0E-processed-gene-2.85-mRNA-1	3867	3419.61	1296	18.5157	1296	0.37899058664584556	18.515722406600602
augustus_masked-YALI0E-processed-gene-2.126-mRNA-1	1851	1569.66	2543	79.1505	2543	1.6200960717607633	79.15038049422014
augustus_masked-YALI0E-processed-gene-2.111-mRNA-1	2163	1872.56	194	5.0615	194	0.10360148673473747	5.0614881658896245
snap_masked-YALI0E-processed-gene-2.43-mRNA-1	1899	1497.03	496	16.1869	496	0.33132268558412326	16.18688983169309
snap_masked-YALI0E-processed-gene-2.44-mRNA-1	339	134.582	480	174.248	480	3.5665988022172357	174.24747654558254
augustus_masked-YALI0E-processed-gene-2.112-mRNA-1	1326	1010.4	255	12.3299	255	0.252375296912114	12.329886558039483
augustus_masked-YALI0E-processed-gene-2.128-mRNA-1	378	167.325	163	47.5927	163	0.974152099208128	47.592553710575565
snap_masked-YALI0E-processed-gene-2.28-mRNA-1	240	66.4594	28	20.5833	28	0.42130985233089674	20.583245462543434
genemark-YALI0E-processed-gene-2.89-mRNA-1	2100	1783.41	608	16.6558	608	0.34091992306872787	16.655766345771834
snap_masked-YALI0E-processed-gene-3.82-mRNA-1	1110	809.648	26	1.56888	26	0.03211272058968836	1.5688785978080837
genemark-YALI0E-processed-gene-3.1-mRNA-1	399	186.048	2863	751.809	2863	15.388501891984864	751.810834688876
genemark-YALI0E-processed-gene-3.3-mRNA-1	1395	1223.86	14277	569.927	14277	11.665549981207002	569.9246703828954
maker-YALI0E-augustus-gene-3.38-mRNA-1	4050	3604.13	1823	24.7115	1823	0.505808614006709	24.711463075380525
genemark-YALI0E-processed-gene-3.22-mRNA-1	2061	1821.46	1578	42.3252	1578	0.8663379925993434	42.325256474643595
snap_masked-YALI0E-processed-gene-3.86-mRNA-1	324	122.715	93	37.0252	93	0.7578535631340911	37.025210372722626
genemark-YALI0E-processed-gene-3.5-mRNA-1	1392	1133.29	1272	54.835	1272	1.1223958563121532	54.83505616780578
genemark-YALI0E-processed-gene-3.23-mRNA-1	759	506.08	3285	317.124	3285	6.491068605754031	317.1235082380881
genemark-YALI0E-processed-gene-3.6-mRNA-1	2367	1945.27	510	12.8086	510	0.2621744025250993	12.80862541266055
augustus_masked-YALI0E-processed-gene-3.64-mRNA-1	2448	1970.85	451	11.1799	451	0.22883527412030344	11.179830216757548
genemark-YALI0E-processed-gene-3.7-mRNA-1	537	284.82	124	21.2698	124	0.4353626852046907	21.269801703478958
genemark-YALI0E-processed-gene-3.25-mRNA-1	663	438.439	1075	119.788	1075	2.4518804212216523	119.78750621566847
genemark-YALI0E-processed-gene-3.8-mRNA-1	1173	879.531	682	37.8831	682	0.7754132600215342	37.88309572546826
augustus_masked-YALI0E-processed-gene-3.49-mRNA-1	1131	923.833	1496	79.1134	1496	1.619340292022476	79.11345660131158
genemark-YALI0E-processed-gene-3.26-mRNA-1	1512	1269.15	11823	455.122	11823	9.315683725327975	455.1211031714699
genemark-YALI0E-processed-gene-3.10-mRNA-1	945	700.079	1227	85.6268	1227	1.7526593427313204	85.62680712086737
augustus_masked-YALI0E-processed-gene-3.67-mRNA-1	1203	951.16	1205	61.8936	1205	1.266874132638042	61.89359469750838
snap_masked-YALI0E-processed-gene-3.93-mRNA-1	2373	2231.96	1595	34.9129	1595	0.7146185415509239	34.91294773062862
snap_masked-YALI0E-processed-gene-3.94-mRNA-1	2286	1917.76	2008	51.1544	2008	1.047054897380277	51.15424632559909
genemark-YALI0E-processed-gene-3.28-mRNA-1	1437	1225.85	3122	124.425	3122	2.546804258269772	124.4250446624869
augustus_masked-YALI0E-processed-gene-3.53-mRNA-1	3810	3321.27	1085	15.9602	1085	0.3266822631101958	15.960180310654561
maker-YALI0E-snap-gene-3.81-mRNA-1	1359	1017.15	1645	79.0119	1645	1.617263923708401	79.01201487512644
genemark-YALI0E-processed-gene-3.30-mRNA-1	1734	1434.61	1029	35.0423	1029	0.7172681077087153	35.04239324511955
genemark-YALI0E-processed-gene-3.31-mRNA-1	2490	2074.94	1218	28.6784	1218	0.5870049254436273	28.678338285425667
augustus_masked-YALI0E-processed-gene-3.54-mRNA-1	1467	1194.42	1110	45.4024	1110	0.929321344250766	45.40233093640275
genemark-YALI0E-processed-gene-3.15-mRNA-1	2250	1923.76	1491	37.865	1491	0.7750447041210962	37.86508979343649
augustus_masked-YALI0E-processed-gene-3.72-mRNA-1	603	374.926	44	5.73349	44	0.11735649168102506	5.733493915533409
genemark-YALI0E-processed-gene-3.16-mRNA-1	456	238.784	368	75.2931	368	1.5411417850442242	75.29304021410209
genemark-YALI0E-processed-gene-3.17-mRNA-1	336	132.188	488	180.36	488	3.6917118043997945	180.35991759160098
genemark-YALI0E-processed-gene-3.33-mRNA-1	1056	762.881	118	7.55679	118	0.15467681066902964	7.556791619635509
genemark-YALI0E-processed-gene-3.18-mRNA-1	441	224.599	2300	500.303	2300	10.24047302080597	500.3020192232643
genemark-YALI0E-processed-gene-3.34-mRNA-1	1677	1327.5	296	10.8935	296	0.22297551789077213	10.893549703363853
genemark-YALI0E-processed-gene-3.19-mRNA-1	1182	973.865	2920	146.486	2920	2.9983621959922577	146.48607129473834
augustus_masked-YALI0E-processed-gene-3.60-mRNA-1	1830	1517.11	5474	176.279	5474	3.6081760716098374	176.2787491038565
augustus_masked-YALI0E-processed-gene-3.61-mRNA-1	1680	1375.28	574	20.3907	574	0.4173695538363097	20.390740752147828
genemark-YALI0E-processed-gene-3.36-mRNA-1	423	207.757	569	133.804	569	2.7387765514519367	133.8039205912473
augustus_masked-YALI0E-processed-gene-3.76-mRNA-1	2190	1794.71	882	24.0097	882	0.491444300193346	24.0096893203029
augustus_masked-YALI0E-processed-gene-4.0-mRNA-1	2100	1853.84	1360	35.8408	1360	0.7336123937340872	35.84089925989469
genemark-YALI0E-processed-gene-4.34-mRNA-1	453	224.396	1811	394.289	1811	8.07055384231448	394.28983166660623
snap_masked-YALI0E-processed-gene-4.69-mRNA-1	2280	1893.45	1506	38.8582	1506	0.7953735245187357	38.85826167843655
genemark-YALI0E-processed-gene-4.36-mRNA-1	348	141.953	425	146.27	425	2.993948701330722	146.27044841418277
genemark-YALI0E-processed-gene-4.37-mRNA-1	2958	2651.77	1093	20.1371	1093	0.41217752670857577	20.13708238591908
genemark-YALI0E-processed-gene-4.52-mRNA-1	2277	1995.92	1435	35.1254	1435	0.7189666920517856	35.12537819854236
snap_masked-YALI0E-processed-gene-4.88-mRNA-1	1233	972.228	1978	99.3963	1978	2.0345021949583844	99.39634176895987
snap_masked-YALI0E-processed-gene-4.72-mRNA-1	1635	1361.57	2690	96.5215	2690	1.975660450803117	96.52160704179568
augustus_masked-YALI0E-processed-gene-4.6-mRNA-1	1830	1479.82	443	14.6254	443	0.2993607330621292	14.625377062450601
genemark-YALI0E-processed-gene-4.54-mRNA-1	945	717.658	873	59.4304	873	1.2164568638543707	59.430440766538155
augustus_masked-YALI0E-processed-gene-4.7-mRNA-1	201	47.5456	172	176.738	172	3.617579755014134	176.73816946322344
snap_masked-YALI0E-processed-gene-4.90-mRNA-1	732	496.522	482	47.4265	482	0.970752554770987	47.42646773555417
genemark-YALI0E-processed-gene-4.56-mRNA-1	828	632.803	1888	145.762	1888	2.9835509629379127	145.76246313823813
genemark-YALI0E-processed-gene-4.41-mRNA-1	2697	2341.95	1131	23.5938	1131	0.48293089092422986	23.593763626327718
genemark-YALI0E-processed-gene-4.42-mRNA-1	1344	1080.5	550	24.8684	550	0.5090236001850995	24.868532389811186
genemark-YALI0E-processed-gene-4.43-mRNA-1	1320	979.566	300	14.9623	300	0.30625807755679557	14.962349326422101
snap_masked-YALI0E-processed-gene-4.78-mRNA-1	420	205.022	164	39.0802	164	0.7999141555540381	39.08009585258985
snap_masked-YALI0E-processed-gene-4.92-mRNA-1	486	253.197	1078	208.005	1078	4.257554394404357	208.00436231272226
genemark-YALI0E-processed-gene-4.58-mRNA-1	669	417.737	329	38.4773	329	0.7875768725298453	38.477353421044754
genemark-YALI0E-processed-gene-4.59-mRNA-1	3807	3352.02	1182	17.2275	1182	0.3526231943723486	17.227533905026466
augustus_masked-YALI0E-processed-gene-4.12-mRNA-1	714	425.82	192	22.0286	192	0.45089474425813725	22.028626075297158
snap_masked-YALI0E-processed-gene-4.95-mRNA-1	447	230.227	716	151.939	716	3.1099740690709603	151.93890978736596
genemark-YALI0E-processed-gene-4.46-mRNA-1	951	711.587	204	14.006	204	0.2866831462632117	14.00600896671029
genemark-YALI0E-processed-gene-4.61-mRNA-1	978	715.518	369	25.1952	369	0.5157102965963121	25.195213365354572
snap_masked-YALI0E-processed-gene-4.81-mRNA-1	2124	1804.08	1798	48.6906	1798	0.9966298612034944	48.690712915824534
maker-YALI0E-snap-gene-4.101-mRNA-1	1815	1544.86	1412	44.6537	1412	0.9139986794919929	44.653736598707596
genemark-YALI0E-processed-gene-4.63-mRNA-1	2877	2477.54	1369	26.9957	1369	0.5525642371061618	26.995725979952592
augustus_masked-YALI0E-processed-gene-4.15-mRNA-1	5121	4550.25	1295	13.9042	1295	0.28459974726663373	13.904223753984478
genemark-YALI0E-processed-gene-4.49-mRNA-1	1233	939.675	73	3.7954	73	0.07768643413946312	3.7953988831630707
genemark-YALI0E-processed-gene-4.64-mRNA-1	1539	1254.16	225	8.76478	225	0.17940294699240925	8.764795967192777
genemark-YALI0E-processed-gene-4.50-mRNA-1	1245	934.167	265	13.8591	265	0.2836751886975241	13.859054110152996
snap_masked-YALI0E-processed-gene-4.100-mRNA-1	1062	805.036	582	35.32	582	0.7229490358195162	35.31993704598903
augustus_masked-YALI0E-processed-gene-4.18-mRNA-1	1206	899.695	248	13.4669	248	0.27564896992869803	13.466930284562828
genemark-YALI0E-processed-gene-5.49-mRNA-1	6354	5479.46	1151	10.2624	1151	0.21005719541706663	10.262420379021032
snap_masked-YALI0E-processed-gene-5.97-mRNA-1	483	248.106	212	41.7456	212	0.8544734911690971	41.74561195914422
snap_masked-YALI0E-processed-gene-5.98-mRNA-1	1833	1483.58	1241	40.8669	1241	0.8364901117566966	40.86702744315533
genemark-YALI0E-processed-gene-5.47-mRNA-1	681	438.276	1162	129.53	1162	2.651297356003979	129.5300928067574
genemark-YALI0E-processed-gene-5.48-mRNA-1	1899	1601.33	1580	48.2047	1580	0.986679822397632	48.20460016538725
snap_masked-YALI0E-processed-gene-5.117-mRNA-1	534	299.34	4702	767.415	4702	15.707890692857621	767.4146902597353
genemark-YALI0E-processed-gene-5.69-mRNA-1	2214	1858.66	942	24.7608	942	0.5068167389409575	24.760715384254258
snap_masked-YALI0E-processed-gene-5.119-mRNA-1	957	690.27	240	16.9865	240	0.3476900343343909	16.986522584247894
snap_masked-YALI0E-processed-gene-5.99-mRNA-1	981	714.903	546	37.3128	546	0.7637399759128162	37.312793201483984
genemark-YALI0E-processed-gene-5.52-mRNA-1	1815	1475.03	77	2.55036	77	0.052202328088242274	2.55036364996423
snap_masked-YALI0E-processed-gene-5.120-mRNA-1	1191	923.776	1487	78.6424	1487	1.609697589025911	78.64235885317535
augustus_masked-YALI0E-processed-gene-5.25-mRNA-1	1059	786.505	941	58.4521	941	1.1964323176585019	58.45213430789429
genemark-YALI0E-processed-gene-5.73-mRNA-1	3075	2723.12	1393	24.9918	1393	0.5115455800699198	24.991744630715733
snap_masked-YALI0E-processed-gene-5.101-mRNA-1	750	529.618	814	75.0886	814	1.5369568254855386	75.08858249878716
snap_masked-YALI0E-processed-gene-5.123-mRNA-1	459	231.482	364	76.824	364	1.57247647765269	76.8239079730332
genemark-YALI0E-processed-gene-5.54-mRNA-1	1134	842.917	234	13.5626	234	0.2776074038131868	13.562610281466709
augustus_masked-YALI0E-processed-gene-5.28-mRNA-1	1485	1159.09	18	0.758697	18	0.015529423944646232	0.7586956326231437
genemark-YALI0E-processed-gene-5.76-mRNA-1	1407	1079.05	1163	52.6565	1163	1.0777999165932997	52.65630537717625
genemark-YALI0E-processed-gene-5.77-mRNA-1	1323	1052.61	637	29.5654	637	0.6051624058293196	29.565428567535868
genemark-YALI0E-processed-gene-5.55-mRNA-1	846	623.663	4054	317.575	4054	6.500305453425969	317.57477777731145
snap_masked-YALI0E-processed-gene-5.104-mRNA-1	975	665.006	131	9.62405	131	0.1969907038432736	9.624052199616571
genemark-YALI0E-processed-gene-5.78-mRNA-1	900	616.893	136	10.7706	136	0.22045962589946716	10.770634888702443
genemark-YALI0E-processed-gene-5.57-mRNA-1	1149	881.311	498	27.6066	498	0.5650672691025075	27.60656613757771
augustus_masked-YALI0E-processed-gene-5.10-mRNA-1	2997	2697.55	1705	30.8792	1705	0.6320550128820596	30.87927662741823
augustus_masked-YALI0E-processed-gene-5.11-mRNA-1	1062	826.406	552	32.6331	552	0.6679525560075799	32.63306410133304
snap_masked-YALI0E-processed-gene-5.128-mRNA-1	984	753.677	9	0.583404	9	0.011941455026490128	0.5834041113216667
snap_masked-YALI0E-processed-gene-5.129-mRNA-1	1089	812.782	223	13.4043	223	0.2743663122460881	13.404265578813574
genemark-YALI0E-processed-gene-5.81-mRNA-1	1446	1116.47	453	19.8227	453	0.4057431010237624	19.82272618810344
snap_masked-YALI0E-processed-gene-5.108-mRNA-1	696	461.706	118	12.4862	118	0.255573893343383	12.486155145437046
genemark-YALI0E-processed-gene-5.60-mRNA-1	2136	1726.55	523	14.7991	523	0.30291622020792913	14.799081674996525
genemark-YALI0E-processed-gene-5.82-mRNA-1	1698	1477.51	3307	109.349	3307	2.2382251219957903	109.34929917159225
augustus_masked-YALI0E-processed-gene-5.14-mRNA-1	1584	1382.08	2872	101.523	2872	2.0780273211391527	101.52277757626517
genemark-YALI0E-processed-gene-5.83-mRNA-1	942	649.649	439	33.014	439	0.6757495201254832	33.01398760790084
snap_masked-YALI0E-processed-gene-5.133-mRNA-1	357	149.402	190	62.1313	190	1.2717366568051298	62.13115507722651
genemark-YALI0E-processed-gene-5.62-mRNA-1	1386	1107.56	1294	57.0796	1294	1.1683339954494565	57.07938059725906
genemark-YALI0E-processed-gene-5.85-mRNA-1	255	74.9524	1145	746.332	1145	15.27636206445691	746.3322027903694
genemark-YALI0E-processed-gene-5.86-mRNA-1	1098	906.067	6406	345.413	6406	7.070117331279033	345.4131434942157
genemark-YALI0E-processed-gene-5.63-mRNA-1	411	196.805	577	143.236	577	2.931836081400371	143.2359138660945
genemark-YALI0E-processed-gene-5.87-mRNA-1	1545	1176.66	348	14.4491	348	0.2957523838661975	14.449089855295284
snap_masked-YALI0E-processed-gene-5.113-mRNA-1	1230	956.781	534	27.2672	534	0.558121450990352	27.267225677463358
genemark-YALI0E-processed-gene-5.88-mRNA-1	2469	2181.1	3918	87.761	3918	1.7963412956764935	87.76090475656095
genemark-YALI0E-processed-gene-5.65-mRNA-1	279	90.1641	317	171.766	317	3.515811725509377	171.7662555145067
genemark-YALI0E-processed-gene-5.89-mRNA-1	786	552.594	2507	221.646	2507	4.536784691835235	221.64625964980306
genemark-YALI0E-processed-gene-5.90-mRNA-1	1299	993.027	3	0.147595	3	0.0030210658924681804	0.1475952686108836
genemark-YALI0E-processed-gene-5.66-mRNA-1	1182	908.672	582	31.2916	582	0.640495140160586	31.29162210319546
augustus_masked-YALI0E-processed-gene-5.44-mRNA-1	1341	1051.38	266	12.3604	266	0.25300081797256935	12.360446616054054
augustus_masked-YALI0E-processed-gene-5.20-mRNA-1	1050	754.235	288	18.6551	288	0.38184385503191975	18.655119867249006
